jobId,executionId,jobName,ticks,startedAt,finishedAt
9dfa295f-3e04-4712-908b-ea972e3fe6af,6f2fba1a-72fd-4e9e-aa75-fcb91114722d,Job 14,1,2024-04-28T12:29:18.011Z,2024-04-28T12:29:20.002Z
9400cffd-f7f5-497e-baae-317be6619e32,201f25c8-7921-421a-887a-f26f326074fd,Job 11,20,2024-04-28T12:29:18.012Z,2024-04-28T12:29:58.002Z
9f8c8eb1-4aa9-4953-8a25-ce0ee208c5f3,a84a9e38-f5d9-4334-87d6-b7226cf5e28b,Job 6,22,2024-04-28T12:29:18.014Z,2024-04-28T12:30:02.001Z
97f58b9e-de56-42b4-ad76-2a16eeec9476,ae8e415c-1321-489a-82c7-84b670631d4c,Job 3,13,2024-04-28T12:29:58.010Z,2024-04-28T12:30:24.002Z
9400cffd-f7f5-497e-baae-317be6619e32,ea8784ce-da16-4576-9b6b-bb04557e13c4,Job 11,61,2024-04-28T12:29:58.012Z,2024-04-28T12:32:00.002Z
113fda6c-5803-463d-ab76-544fcacab995,96476fc0-67ef-4f7c-87c5-ed23af6673ba,Job 9,17,2024-04-28T12:32:00.016Z,2024-04-28T12:32:34.002Z
1b34f02f-8fbc-472f-b1d7-13dcbc1f74db,a0fb84f0-4d32-40d2-9157-56336760125d,Job 4,18,2024-04-28T12:32:00.019Z,2024-04-28T12:32:36.001Z
b2033294-e784-44e7-8784-9f2081bc9b24,708f1209-b72b-4b76-a76b-6241bda4b7dc,Job 1,27,2024-04-28T12:32:00.018Z,2024-04-28T12:32:54.002Z
156d2dd4-ac86-466f-aa88-99faf0422839,05c3bedc-340e-4a72-977a-4c56d201cbd2,Job 8,38,2024-04-28T12:32:00.015Z,2024-04-28T12:33:16.002Z
dfeb3bf5-b67a-4b9c-a81f-ce7652f97df3,81fda371-6ac9-4323-aad1-75b2cf63182b,Job 10,21,2024-04-28T12:32:38.010Z,2024-04-28T12:33:20.001Z
3c8bb7f3-8492-43be-9e7c-5fda42ec4522,6f325e87-e4b0-4957-8fef-5e01bd8f4fcf,Job 12,4,2024-04-28T12:33:20.014Z,2024-04-28T12:33:28.002Z
97f58b9e-de56-42b4-ad76-2a16eeec9476,9bcc9886-ce24-440d-b936-0b174eacb0bf,Job 3,10,2024-04-28T12:33:20.015Z,2024-04-28T12:33:40.001Z
d312e1ea-d937-4fb9-8a38-af58b26283ca,3ac9db34-775a-43b0-8b9e-b5580b9ff02e,Job 7,11,2024-04-28T12:33:20.010Z,2024-04-28T12:33:42.002Z
22acc819-57c2-4416-9592-d49cc304330b,4d8d09a1-1a34-4235-871a-1927f108d495,Job 13,33,2024-04-28T12:33:20.012Z,2024-04-28T12:34:26.002Z
abaf8b7a-c11e-4e4f-8af9-b01409141dff,1f84b457-d4a8-4df6-b6a0-cbec8dff04e0,Job 5,34,2024-04-28T12:33:20.013Z,2024-04-28T12:34:28.001Z
17a9760d-a9ce-40c7-bc8d-0b6e0ab972ea,3a5d80fb-376a-43ca-a03f-2d49f0876edf,Job 2,8,2024-04-28T12:34:26.012Z,2024-04-28T12:34:42.002Z
9f8c8eb1-4aa9-4953-8a25-ce0ee208c5f3,8357f929-37dd-4453-a2be-c28c5ce95de2,Job 6,8,2024-04-28T12:34:42.010Z,2024-04-28T12:34:58.001Z
b2033294-e784-44e7-8784-9f2081bc9b24,b927048e-87f6-4c87-8f2f-8901b4ca2364,Job 1,8,2024-04-28T12:34:42.013Z,2024-04-28T12:34:58.006Z
113fda6c-5803-463d-ab76-544fcacab995,cc48d21f-66de-46d2-aaf0-8e765a934d22,Job 9,27,2024-04-28T12:34:42.014Z,2024-04-28T12:35:36.002Z
9dfa295f-3e04-4712-908b-ea972e3fe6af,1a76c6e0-68fb-40e5-8094-38971c6dcb17,Job 14,33,2024-04-28T12:34:42.012Z,2024-04-28T12:35:48.001Z
abaf8b7a-c11e-4e4f-8af9-b01409141dff,e9c65666-dae7-4ff8-892d-82edee915d3f,Job 5,6,2024-04-28T12:35:36.016Z,2024-04-28T12:35:48.002Z
1b34f02f-8fbc-472f-b1d7-13dcbc1f74db,98d7f9ad-3f7d-49a3-a369-8f82b605f6e3,Job 4,20,2024-04-28T12:35:36.013Z,2024-04-28T12:36:16.002Z
d312e1ea-d937-4fb9-8a38-af58b26283ca,0eed713f-70eb-4b54-9771-51abfc7110b6,Job 7,12,2024-04-28T12:35:58.011Z,2024-04-28T12:36:22.002Z
156d2dd4-ac86-466f-aa88-99faf0422839,fc8424c0-4e53-4504-b54f-972ba335b873,Job 8,25,2024-04-28T12:35:36.015Z,2024-04-28T12:36:26.002Z
3c8bb7f3-8492-43be-9e7c-5fda42ec4522,5ec0409b-73ab-4b4f-88d2-b51b19cf07e7,Job 12,27,2024-04-28T12:36:16.015Z,2024-04-28T12:37:10.001Z
97f58b9e-de56-42b4-ad76-2a16eeec9476,7d71786d-53a8-4c51-852c-bc73bd268812,Job 3,40,2024-04-28T12:36:16.014Z,2024-04-28T12:37:36.002Z
9400cffd-f7f5-497e-baae-317be6619e32,b00e6faf-f06b-4e77-bb7c-0c83f95404b3,Job 11,49,2024-04-28T12:36:16.012Z,2024-04-28T12:37:54.001Z
22acc819-57c2-4416-9592-d49cc304330b,95c05a33-a757-488a-9570-25db44aeb140,Job 13,26,2024-04-28T12:37:54.013Z,2024-04-28T12:38:46.001Z
156d2dd4-ac86-466f-aa88-99faf0422839,bbe388a4-bfa2-4489-b949-be81e06e9133,Job 8,26,2024-04-28T12:37:54.015Z,2024-04-28T12:38:46.004Z
9f8c8eb1-4aa9-4953-8a25-ce0ee208c5f3,e68606e0-ae8b-4d70-8c08-408c934d8bb8,Job 6,30,2024-04-28T12:37:54.012Z,2024-04-28T12:38:54.002Z
d312e1ea-d937-4fb9-8a38-af58b26283ca,910b1c09-79e2-4424-bd14-5f7ecb6c120e,Job 7,40,2024-04-28T12:37:54.014Z,2024-04-28T12:39:14.001Z
b2033294-e784-44e7-8784-9f2081bc9b24,e8692b1c-82dc-4d8f-8922-6000dd95dae7,Job 1,54,2024-04-28T12:37:54.010Z,2024-04-28T12:39:42.002Z
dfeb3bf5-b67a-4b9c-a81f-ce7652f97df3,39a5c803-6598-4a38-aac7-42e6e95b5cda,Job 10,30,2024-04-28T12:38:56.009Z,2024-04-28T12:39:56.002Z
9dfa295f-3e04-4712-908b-ea972e3fe6af,4b1c8dad-2b47-41c8-85b5-22e9cc69c474,Job 14,14,2024-04-28T12:39:56.010Z,2024-04-28T12:40:24.002Z
113fda6c-5803-463d-ab76-544fcacab995,027e11ab-484b-48a4-821c-704e5dd42c0e,Job 9,20,2024-04-28T12:39:56.012Z,2024-04-28T12:40:36.001Z
1b34f02f-8fbc-472f-b1d7-13dcbc1f74db,2dd6abc3-9f99-408c-bd89-d80e6e5c867c,Job 4,29,2024-04-28T12:39:56.013Z,2024-04-28T12:40:54.002Z
3c8bb7f3-8492-43be-9e7c-5fda42ec4522,25adc8f6-dbb1-4ae1-a6ec-e6cc2af8bf43,Job 12,23,2024-04-28T12:40:54.012Z,2024-04-28T12:41:40.002Z
9f8c8eb1-4aa9-4953-8a25-ce0ee208c5f3,f07ee632-4a61-4967-81ff-ac608caff210,Job 6,33,2024-04-28T12:40:54.015Z,2024-04-28T12:42:00.003Z
17a9760d-a9ce-40c7-bc8d-0b6e0ab972ea,bb968713-c468-4ab8-a853-25b11b303b56,Job 2,34,2024-04-28T12:40:54.011Z,2024-04-28T12:42:02.001Z
9400cffd-f7f5-497e-baae-317be6619e32,81f6e9e6-3f35-431f-b0b0-19dd200db24d,Job 11,5,2024-04-28T12:42:02.010Z,2024-04-28T12:42:12.002Z
abaf8b7a-c11e-4e4f-8af9-b01409141dff,9a6d14fa-21ac-40fd-9587-784d48623a2b,Job 5,1,2024-04-28T12:42:12.012Z,2024-04-28T12:42:14.002Z
156d2dd4-ac86-466f-aa88-99faf0422839,d795aff6-c958-4542-859a-c2feda036910,Job 8,42,2024-04-28T12:40:54.013Z,2024-04-28T12:42:18.002Z
97f58b9e-de56-42b4-ad76-2a16eeec9476,b64aa7dd-9e67-45f3-b18d-93db3dca8432,Job 3,8,2024-04-28T12:42:12.014Z,2024-04-28T12:42:28.001Z
b2033294-e784-44e7-8784-9f2081bc9b24,16414c90-aebe-4aa2-98c2-37af40f1d341,Job 1,12,2024-04-28T12:42:12.015Z,2024-04-28T12:42:36.002Z
d312e1ea-d937-4fb9-8a38-af58b26283ca,5f858ead-55a3-485f-924c-fa93adf6009d,Job 7,22,2024-04-28T12:42:02.012Z,2024-04-28T12:42:46.002Z
3c8bb7f3-8492-43be-9e7c-5fda42ec4522,489b378c-244d-4c13-998d-2dcc2ca411ae,Job 12,25,2024-04-28T12:42:12.017Z,2024-04-28T12:43:02.001Z
113fda6c-5803-463d-ab76-544fcacab995,817ced19-941c-4255-bc29-2039738f710f,Job 9,17,2024-04-28T12:42:36.013Z,2024-04-28T12:43:10.002Z
dfeb3bf5-b67a-4b9c-a81f-ce7652f97df3,878c11c7-03c6-47a3-a3d5-33fbe815bc81,Job 10,27,2024-04-28T12:42:36.011Z,2024-04-28T12:43:30.002Z
156d2dd4-ac86-466f-aa88-99faf0422839,b9dbfa3c-c9b3-408b-aa1a-c08291da2d47,Job 8,24,2024-04-28T12:43:30.014Z,2024-04-28T12:44:18.002Z
1b34f02f-8fbc-472f-b1d7-13dcbc1f74db,d0cb2b76-27ff-4303-9841-5847385dfd03,Job 4,26,2024-04-28T12:43:30.012Z,2024-04-28T12:44:22.002Z
22acc819-57c2-4416-9592-d49cc304330b,08b36977-6cda-4f23-b76e-104b59c0c0a2,Job 13,27,2024-04-28T12:43:30.011Z,2024-04-28T12:44:24.002Z
abaf8b7a-c11e-4e4f-8af9-b01409141dff,c63b606e-1d0d-45ef-afd9-745702f98265,Job 5,9,2024-04-28T12:44:24.014Z,2024-04-28T12:44:42.002Z
9400cffd-f7f5-497e-baae-317be6619e32,c2cd1f52-afe5-4c87-ae50-3a15f4195579,Job 11,15,2024-04-28T12:44:24.015Z,2024-04-28T12:44:54.001Z
113fda6c-5803-463d-ab76-544fcacab995,bb84bc3d-ad0b-4060-85b2-152e8ef99c41,Job 9,17,2024-04-28T12:44:54.012Z,2024-04-28T12:45:28.002Z
dfeb3bf5-b67a-4b9c-a81f-ce7652f97df3,8ef1266b-6540-4740-ad50-fe9e1c606e8e,Job 10,23,2024-04-28T12:44:54.013Z,2024-04-28T12:45:40.001Z
9f8c8eb1-4aa9-4953-8a25-ce0ee208c5f3,3fa71afc-0edd-4879-9b3d-fb45911587fe,Job 6,39,2024-04-28T12:44:24.016Z,2024-04-28T12:45:42.001Z
9dfa295f-3e04-4712-908b-ea972e3fe6af,ab160ed7-3e60-4d1d-bf6c-8f8c0b811107,Job 14,7,2024-04-28T12:45:41.008Z,2024-04-28T12:45:54.001Z
